,ID,y,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries
3081,0x2cc4,1,37.0,11,88406.34,7113.195,2,7,12,4.0,15,-1.0,9.06,3.0
3082,0x2cca,0,29.0,2,36035.32,2910.943333333333,9,10,22,4.0,33,20.0,16.47,8.0
3083,0x2ccb,0,29.0,2,36035.32,2910.943333333333,9,10,22,4.0,33,21.0,16.47,8.0
3084,0x2ccc,0,29.0,2,36035.32,2910.943333333333,9,10,22,4.0,36,18.0,16.47,8.0
3085,0x2ccd,1,29.0,2,36035.32,3002.943333333333,9,10,22,4.0,33,20.0,16.47,8.0
3086,0x2ccf,1,29.0,2,36035.32,2910.943333333333,9,10,22,4.0,33,21.0,16.47,8.0
3087,0x2cd0,1,29.0,2,36035.32,2910.943333333333,9,10,22,4.0,28,20.0,16.47,8.0
3088,0x2cd6,1,25.0,1,113383.13999999998,9321.595,1,4,6,4.0,4,3.0,3.4,0.0
3090,0x2cd8,1,25.0,1,113383.13999999998,9321.595,1,4,6,4.0,4,3.0,10.4,0.0
3091,0x2cd9,1,25.0,1,113383.13999999998,9321.595,1,4,6,4.0,4,3.0,3.4,0.0
3092,0x2cda,1,25.0,1,113383.13999999998,9321.595,1,4,6,4.0,4,3.0,4.4,0.0
3094,0x2cdc,1,25.0,1,113383.13999999998,9321.595,1,4,6,4.0,4,3.0,3.4,0.0
3095,0x2cdd,1,25.0,1,113383.13999999998,9321.595,1,4,6,4.0,4,1.0,3.4,0.0
3096,0x2ce2,1,44.0,15,51552.60000000001,4296.050000000001,6,4,18,3.0,11,13.0,18.86,6.0
3097,0x2ce4,1,44.0,15,51552.60000000001,4296.050000000001,6,4,18,3.0,6,13.0,18.86,6.0
3099,0x2ce6,1,44.0,15,51552.60000000001,4296.050000000001,6,4,18,3.0,11,13.0,13.86,6.0
3100,0x2ce7,1,45.0,15,51552.60000000001,4413.05,6,4,18,3.0,11,13.0,18.86,6.0
3101,0x2ce8,1,45.0,15,51552.60000000001,4413.05,6,4,18,3.0,11,13.0,18.86,6.0
3103,0x2cee,1,36.0,2,39579.6,3206.3,6,5,10,6.0,19,13.0,17.69,5.0
3104,0x2cef,1,36.0,2,39579.6,3206.3,6,5,10,6.0,19,13.0,17.69,5.0
3106,0x2cf1,0,36.0,2,39579.6,3206.3,6,5,10,6.0,19,12.0,17.69,5.0
3107,0x2cf2,0,36.0,2,39579.6,3206.3,6,5,10,6.0,19,13.0,17.69,5.0
3108,0x2cf3,0,36.0,2,39579.6,3206.3,6,5,10,6.0,19,12.0,17.69,5.0
3109,0x2cf5,1,36.0,2,39579.6,3298.3,6,5,10,6.0,19,13.0,17.69,5.0
3111,0x2cfc,1,27.0,15,41342.86,3445.238333333333,8,3,18,4.0,11,19.0,12.73,5.0
3112,0x2cfd,1,27.0,15,41342.86,3336.5999525700604,8,3,18,4.0,11,21.0,12.73,8.0
3113,0x2cff,1,28.0,15,41342.86,3336.5999525700604,8,3,18,4.0,11,19.0,12.73,8.0
3115,0x2d01,1,28.0,15,41342.86,3336.5999525700604,8,3,18,4.0,11,19.0,13.73,8.0
3118,0x2d08,1,45.0,15,120260.2,9904.683333333332,4,5,14,1.0,14,14.0,15.5,2.0
3119,0x2d09,1,45.0,15,120260.2,9904.683333333332,4,5,14,1.0,14,14.0,18.5,6.0
3120,0x2d0b,1,45.0,15,120260.2,9904.683333333332,4,5,14,1.0,14,16.0,18.5,6.0
3121,0x2d0c,0,45.0,15,120260.2,9904.683333333332,4,5,14,1.0,14,17.0,18.5,2.0
3122,0x2d0d,0,45.0,15,120260.2,9904.683333333332,4,5,14,1.0,14,15.0,18.5,2.0
3124,0x2d13,1,47.0,5,36346.13,3188.8441666666663,8,6,11,3.0,26,18.0,10.54,4.0
3125,0x2d14,1,47.0,5,36346.13,3188.8441666666663,8,6,11,3.0,26,14.0,10.54,4.0
3126,0x2d15,1,47.0,5,36346.13,3188.8441666666663,8,6,11,3.0,21,18.0,10.54,4.0
3127,0x2d16,1,47.0,5,36346.13,3188.8441666666663,8,6,11,3.0,26,18.0,10.54,4.0
3128,0x2d17,1,48.0,12,36346.13,3188.8441666666663,8,6,11,3.0,21,18.0,10.54,4.0
3131,0x2d1e,1,39.0,0,25399.68,2116.64,4,4,9,3.0,31,13.0,14.99,8.0
3132,0x2d1f,1,39.0,0,25399.68,2124.64,4,4,9,3.0,24,10.0,14.99,8.0
3133,0x2d20,1,39.0,0,25399.68,2116.64,4,4,9,3.0,28,12.0,14.99,8.0
3135,0x2d23,1,40.0,0,25399.68,2124.64,4,4,9,3.0,28,13.0,14.99,11.0
3136,0x2d24,0,40.0,0,25399.68,2124.64,4,4,9,3.0,28,10.0,14.99,11.0
3138,0x2d2a,1,45.0,13,51307.1,4306.591666666666,8,6,10,2.0,22,15.0,2.95,0.0
3139,0x2d2b,1,45.0,13,51307.1,4306.591666666666,8,6,10,2.0,22,14.0,6.949999999999998,6.0
3140,0x2d2c,1,45.0,13,51307.1,4275.591666666666,8,6,10,2.0,22,16.0,5.949999999999998,0.0
3141,0x2d2d,1,45.0,13,51307.1,4306.591666666666,8,6,10,2.0,22,15.0,9.95,0.0
3145,0x2d37,1,35.0,0,18578.88,1426.24,1,3,1,3.0,15,11.0,11.87,5.0
3146,0x2d38,1,35.0,0,18578.88,1426.24,1,3,1,3.0,15,11.0,11.87,5.0
3147,0x2d39,1,35.0,0,18578.88,1548.24,1,3,1,3.0,15,9.0,11.87,5.0
3148,0x2d3b,1,35.0,12,18578.88,1325.1134734621792,1,3,1,3.0,15,9.0,11.87,5.0
3149,0x2d3c,1,35.0,0,18578.88,1325.1134734621792,1,3,1,3.0,15,11.0,11.87,5.0
3150,0x2d42,0,15.0,10,68332.08,5618.34,6,5,34,7.0,27,8.0,19.29,9.0
3151,0x2d43,0,16.0,10,68332.08,5618.34,6,5,34,7.0,27,8.0,25.29,9.0
3152,0x2d44,0,16.0,10,68332.08,5618.34,6,5,34,7.0,27,8.0,9.41,9.0
3153,0x2d45,0,16.0,10,68332.08,5618.34,6,5,34,7.0,26,8.0,19.29,9.0
3154,0x2d46,0,16.0,10,68332.08,5618.34,6,5,34,7.0,27,8.0,19.29,9.0
3155,0x2d47,1,16.0,10,68332.08,5618.34,6,5,34,7.0,29,8.0,19.29,9.0
3156,0x2d48,1,16.0,10,68332.08,5618.34,6,5,34,7.0,27,8.0,19.29,9.0
3157,0x2d4e,1,32.0,6,12303.09,1243.2575,6,3,9,3.0,23,14.0,17.06,4.0
3158,0x2d4f,1,32.0,6,12303.09,1243.2575,6,3,9,3.0,23,15.0,17.06,4.0
3159,0x2d50,1,32.0,6,12303.09,1243.2575,6,3,9,3.0,23,16.0,17.06,4.0
3160,0x2d51,1,32.0,6,12303.09,1243.2575,6,3,9,3.0,22,16.0,24.06,4.0
3161,0x2d52,1,32.0,6,12303.09,1243.2575,6,3,9,3.0,23,16.0,17.06,5.0
3162,0x2d53,1,32.0,6,12303.09,1243.2575,6,3,9,3.0,23,16.0,17.06,5.0
3163,0x2d54,1,32.0,6,12303.09,1243.2575,6,3,9,3.0,23,17.0,17.06,5.0
3164,0x2d55,1,32.0,6,12303.09,1243.2575,6,3,9,3.0,23,16.0,17.06,5.0
3165,0x2d5a,1,25.0,2,35118.1,3113.508333333333,5,7,6,3.0,30,13.0,12.7,6.0
3168,0x2d5d,1,25.0,2,35118.1,2926.508333333333,5,7,6,3.0,27,13.0,12.7,6.0
3169,0x2d5e,1,25.0,2,35118.1,3113.508333333333,5,7,6,3.0,27,14.0,12.7,8.0
3171,0x2d60,1,26.0,2,35118.1,3113.508333333333,5,7,6,3.0,31,13.0,12.7,8.0
3173,0x2d66,1,40.0,8,64057.72,5082.143333333333,2,5,8,1.0,5,1.0,9.41,0.0
3174,0x2d67,1,40.0,8,64057.72,5082.143333333333,2,5,8,1.0,5,5.0,17.91,3.0
3175,0x2d68,1,41.0,12,64057.72,5082.143333333333,2,5,8,1.0,9,3.0,11.91,3.0
3178,0x2d6d,1,41.0,8,64057.72,5082.143333333333,2,5,8,1.0,7,2.0,11.91,3.0
3179,0x2d72,1,32.0,7,44390.76,3586.23,4,6,12,6.0,21,13.0,11.01,6.0
3180,0x2d73,1,32.0,7,44390.76,3699.23,4,6,12,6.0,21,10.0,12.01,6.0
3182,0x2d75,1,32.0,7,44390.76,3586.23,4,6,12,6.0,24,10.0,15.01,6.0
3183,0x2d76,1,32.0,7,44390.76,3586.23,4,6,12,6.0,21,15.0,15.01,6.0
3184,0x2d78,1,33.0,12,44390.76,3586.23,4,6,12,6.0,21,13.0,15.01,7.0
3185,0x2d79,1,33.0,7,44390.76,3586.23,4,6,12,6.0,21,13.0,15.01,7.0
3186,0x2d7e,1,18.0,1,37807.28,2933.606666666666,1,2,4,2.0,5,6.0,2.05,1.0
3187,0x2d80,1,19.0,1,37807.28,2933.606666666666,1,2,4,2.0,5,3.0,9.05,1.0
3188,0x2d81,1,19.0,1,37807.28,2933.606666666666,1,2,4,2.0,5,6.0,2.05,6.0
3189,0x2d82,1,19.0,1,37807.28,2933.606666666666,1,2,4,2.0,5,6.0,2.05,1.0
3190,0x2d83,1,19.0,1,37807.28,2933.606666666666,1,2,4,2.0,5,6.0,2.05,1.0
3193,0x2d8b,0,19.0,8,59154.04,4090.097333269687,2,5,8,1.0,20,7.0,11.4,0.0
3195,0x2d8d,1,19.0,8,59154.04,4090.097333269687,2,5,8,1.0,23,10.0,11.4,0.0
3196,0x2d8e,1,20.0,8,59154.04,4090.097333269687,2,5,8,1.0,23,10.0,11.4,0.0
3197,0x2d8f,1,20.0,8,59154.04,4090.097333269687,2,5,8,1.0,23,10.0,11.4,0.0
3198,0x2d90,1,20.0,8,59154.04,4090.097333269687,2,5,8,1.0,23,14.0,11.4,4.0
3199,0x2d91,1,20.0,8,59154.04,4090.097333269687,2,5,8,1.0,23,14.0,11.4,4.0
3200,0x2d96,0,28.0,11,41155.22,3264.601666666667,9,10,17,6.0,35,18.0,24.4,6.0
3201,0x2d97,0,28.0,11,41155.22,3264.601666666667,9,10,17,6.0,30,20.0,25.4,6.0
3202,0x2d98,0,28.0,12,41155.22,2968.080159381572,9,10,17,6.0,30,18.0,24.4,7.0
3203,0x2d99,1,28.0,11,41155.22,2968.080159381572,9,10,17,6.0,30,19.0,21.4,7.0
3204,0x2d9a,1,28.0,11,41155.22,2968.080159381572,9,10,17,6.0,28,18.0,24.4,7.0
3205,0x2d9b,1,28.0,11,41155.22,2968.080159381572,9,10,17,6.0,30,18.0,24.4,7.0
3207,0x2d9d,0,28.0,11,41155.22,2968.080159381572,9,10,17,6.0,30,19.0,24.4,7.0
3208,0x2da2,0,26.0,14,15610.61,1300.8841666666667,6,10,28,9.0,36,14.0,4.5,11.0
3210,0x2da4,0,26.0,14,15610.61,1350.8841666666667,6,10,28,9.0,37,21.0,0.5,11.0
3211,0x2da6,0,26.0,14,15610.61,1350.8841666666667,6,10,28,9.0,37,24.0,1.5,11.0
3212,0x2da7,0,26.0,14,15610.61,1350.8841666666667,6,10,28,9.0,40,24.0,1.5,13.0
3213,0x2da8,0,27.0,14,15610.61,1350.8841666666667,6,10,28,9.0,37,24.0,1.5,13.0
3214,0x2da9,0,27.0,14,15610.61,1350.8841666666667,6,10,28,9.0,37,24.0,1.5,13.0
3215,0x2dae,0,47.0,15,35670.66,3080.5550000000007,0,6,6,0.0,10,7.0,3.16,3.0
3216,0x2daf,0,48.0,15,35670.66,3080.5550000000007,0,6,6,0.0,10,2.0,3.16,3.0
3217,0x2db0,0,48.0,15,35670.66,3080.5550000000007,0,6,6,0.0,10,4.0,3.16,3.0
3218,0x2db1,0,48.0,15,35670.66,3080.5550000000007,1,7,6,0.0,10,4.0,3.16,3.0
3219,0x2db2,1,48.0,15,35670.66,3080.5550000000007,1,7,6,0.0,10,4.0,4.16,8.0
3220,0x2db3,0,48.0,15,35670.66,3080.5550000000007,1,7,6,0.0,10,3.0,3.16,8.0
3221,0x2db4,0,48.0,15,35670.66,3080.5550000000007,1,7,6,0.0,10,4.0,4.16,8.0
3223,0x2dba,0,28.0,3,28128.16,2337.0133333333333,7,7,24,2.0,29,27.0,3.45,6.0
3224,0x2dbb,1,28.0,3,28128.16,2337.0133333333333,7,7,24,2.0,29,25.0,9.45,6.0
3225,0x2dbc,0,28.0,3,28128.16,2337.0133333333333,7,7,24,2.0,29,23.0,1.4500000000000002,6.0
3226,0x2dbd,0,28.0,3,28128.16,2337.0133333333333,7,7,24,2.0,24,25.0,3.45,6.0
3227,0x2dbe,0,28.0,3,28128.16,2337.0133333333333,7,7,24,2.0,29,25.0,3.45,6.0
3228,0x2dbf,0,28.0,3,28128.16,2337.0133333333333,7,7,24,2.0,29,28.0,3.45,6.0
3229,0x2dc0,0,28.0,3,28128.16,2337.0133333333333,7,7,24,2.0,29,25.0,3.45,6.0
3230,0x2dc6,0,41.0,15,48144.78,3994.065,7,6,28,6.0,25,20.0,4.59,7.0
3231,0x2dc7,0,41.0,15,48144.78,3994.065,7,6,28,6.0,25,22.0,4.59,7.0
3232,0x2dc9,0,41.0,15,48144.78,3994.065,7,6,28,6.0,25,22.0,4.59,7.0
3233,0x2dca,0,41.0,15,48144.78,4012.065,7,6,28,6.0,25,21.0,4.59,7.0
3234,0x2dcb,1,41.0,15,48144.78,3994.065,7,6,28,6.0,25,20.0,4.59,7.0
3235,0x2dcc,1,41.0,15,48144.78,4012.065,7,6,28,6.0,29,20.0,4.59,7.0
3236,0x2dd2,1,43.0,15,32178.74,2470.561666666667,10,6,21,6.0,42,8.0,14.15,8.0
3238,0x2dd4,0,43.0,15,32178.74,2470.561666666667,10,6,21,6.0,42,5.0,14.15,9.0
3241,0x2dd7,0,43.0,15,32178.74,2358.951863372943,10,6,21,6.0,42,8.0,14.15,9.0
3242,0x2dd8,1,43.0,12,32178.74,2358.951863372943,10,6,21,6.0,42,8.0,14.15,9.0
3243,0x2dd9,1,43.0,15,32178.74,2358.951863372943,10,6,21,6.0,42,9.0,14.15,9.0
3244,0x2dde,0,23.0,15,17445.15,1284.7625,7,9,26,3.0,39,10.0,13.76,11.0
3245,0x2ddf,0,23.0,15,17445.15,1284.7625,7,9,26,3.0,39,10.0,13.76,11.0
3246,0x2de0,0,23.0,12,17445.15,1284.7625,7,9,26,3.0,39,10.0,13.76,11.0
3248,0x2de3,1,24.0,15,17445.15,1239.5357096248335,7,9,26,3.0,39,12.0,13.76,12.0
3249,0x2de5,0,24.0,15,17445.15,1239.5357096248335,7,9,26,3.0,44,14.0,19.76,12.0
3250,0x2dea,1,34.0,9,20522.13,1462.1775,4,5,5,3.0,26,18.0,16.19,7.0
3251,0x2deb,1,34.0,12,20522.13,1710.1775,4,5,5,3.0,26,15.0,16.19,7.0
3252,0x2dec,1,34.0,9,20522.13,1710.1775,4,5,5,3.0,22,15.0,16.19,7.0
3253,0x2ded,1,34.0,9,20522.13,1462.1775,4,5,5,3.0,26,15.0,16.19,7.0
3254,0x2dee,1,34.0,12,20522.13,1710.1775,4,5,5,3.0,28,15.0,16.19,12.0
3255,0x2def,1,34.0,9,20522.13,1462.1775,4,5,5,3.0,26,15.0,16.19,12.0
3256,0x2df0,1,34.0,9,20522.13,1710.1775,4,5,5,3.0,26,15.0,16.19,12.0
3258,0x2df6,1,15.0,12,61654.84,5175.903333333333,5,7,9,4.0,29,12.0,13.87,4.0
3259,0x2df7,1,15.0,5,61654.84,5175.903333333333,5,7,9,4.0,30,14.0,13.87,4.0
3260,0x2df8,1,15.0,12,61654.84,5175.903333333333,5,7,9,4.0,25,12.0,13.87,4.0
3261,0x2df9,1,15.0,5,61654.84,5175.903333333333,5,7,9,4.0,30,12.0,9.87,4.0
3262,0x2dfb,1,16.0,5,61654.84,5175.903333333333,5,7,9,4.0,30,12.0,13.87,4.0
3263,0x2dfc,1,16.0,5,61654.84,5175.903333333333,5,7,9,4.0,30,12.0,20.87,5.0
3264,0x2dfd,1,16.0,5,61654.84,5175.903333333333,5,7,9,4.0,30,12.0,13.87,5.0
3265,0x2e02,1,51.0,10,20703.48,1829.29,3,6,2,1.0,5,9.0,8.57,4.0
3266,0x2e03,1,51.0,10,20703.48,1829.29,3,6,2,1.0,8,7.0,8.57,4.0
3267,0x2e04,1,52.0,10,20703.48,1829.29,3,6,2,1.0,8,7.0,8.57,4.0
3268,0x2e05,1,52.0,10,20703.48,1725.29,3,6,2,1.0,8,7.0,8.57,4.0
3269,0x2e06,1,52.0,10,20703.48,1829.29,3,6,2,1.0,8,14.0,12.57,4.0
3270,0x2e07,1,52.0,10,20703.48,1829.29,3,6,2,1.0,8,7.0,8.57,4.0
3272,0x2e12,0,28.0,3,8022.255,762.52125,9,10,23,6.0,52,16.0,2.67,7.0
3273,0x2e1a,1,43.0,3,36717.63,2872.8025,4,3,19,4.0,28,11.0,7.05,3.0
3274,0x2e1b,1,43.0,3,36717.63,2872.8025,4,3,19,4.0,28,12.0,7.05,3.0
3275,0x2e1c,1,43.0,3,36717.63,2872.8025,4,3,19,4.0,28,12.0,7.05,3.0
3277,0x2e1f,1,44.0,3,36717.63,2872.8025,5,4,19,4.0,28,12.0,7.05,3.0
3278,0x2e20,1,44.0,3,36717.63,2872.8025,5,4,19,4.0,28,12.0,7.05,3.0
3280,0x2e27,0,21.0,12,35469.07,2935.755833333333,4,5,6,0.0,5,14.0,1.63,4.0
3282,0x2e29,0,21.0,9,35469.07,2935.755833333333,4,5,6,0.0,0,6.0,1.63,4.0
3283,0x2e2b,0,22.0,9,35469.07,2935.755833333333,4,5,6,0.0,5,5.0,1.63,4.0
3284,0x2e2c,1,22.0,9,35469.07,2935.755833333333,4,5,6,0.0,5,8.0,1.63,4.0
3285,0x2e32,0,41.0,12,19519.57,1893.6308333333327,6,6,19,2.0,33,16.0,9.92,7.0
3286,0x2e33,1,41.0,9,19519.57,1893.6308333333327,6,6,19,2.0,33,14.0,9.92,7.0
3288,0x2e35,1,41.0,9,19519.57,1893.6308333333327,6,6,19,2.0,33,14.0,9.92,7.0
3289,0x2e36,1,41.0,9,19519.57,1893.6308333333327,6,6,19,2.0,29,16.0,9.92,11.0
3290,0x2e38,1,41.0,9,19519.57,1893.6308333333327,6,6,19,2.0,33,14.0,9.92,11.0
3291,0x2e39,1,41.0,12,19519.57,1893.6308333333327,6,6,19,2.0,33,16.0,9.92,11.0
3292,0x2e3e,1,19.0,1,35926.76,2802.896666666667,10,7,28,6.0,30,8.0,16.29,8.0
3293,0x2e3f,0,19.0,1,35926.76,2802.896666666667,10,7,28,6.0,30,8.0,16.29,8.0
3294,0x2e40,0,19.0,12,35926.76,2993.896666666667,10,7,28,6.0,27,8.0,16.29,8.0
3295,0x2e41,0,19.0,1,35926.76,2802.896666666667,10,7,28,6.0,30,11.0,14.29,8.0
3297,0x2e43,0,19.0,1,35926.76,2802.896666666667,10,7,28,6.0,30,11.0,16.29,13.0
3298,0x2e44,1,19.0,1,35926.76,2802.896666666667,10,7,28,6.0,30,9.0,11.29,13.0
3299,0x2e45,0,19.0,1,35926.76,2802.896666666667,10,7,28,6.0,30,8.0,16.29,13.0
3305,0x2e4f,1,22.0,12,134150.0,10886.166666666666,4,3,10,2.0,13,3.0,1.51,5.0
3306,0x2e50,1,22.0,15,134150.0,10886.166666666666,4,3,10,2.0,13,1.0,1.51,6.0
3307,0x2e51,1,22.0,15,134150.0,11179.166666666666,4,3,10,2.0,13,1.0,1.51,5.0
3308,0x2e57,1,43.0,13,34204.8,2850.4,10,5,17,6.0,31,19.0,15.52,6.0
3309,0x2e58,0,43.0,13,34204.8,2725.4,10,5,17,6.0,31,19.0,15.52,10.0
3310,0x2e5a,0,43.0,13,34204.8,2725.4,10,5,17,6.0,31,19.0,15.52,14.0
3311,0x2e5b,0,43.0,13,34204.8,2725.4,10,5,17,6.0,31,19.0,15.52,14.0
3312,0x2e5c,0,43.0,13,34204.8,2725.4,10,5,17,6.0,31,20.0,15.52,14.0
3313,0x2e5d,0,43.0,12,34204.8,2725.4,10,5,17,6.0,31,19.0,15.52,14.0
3314,0x2e62,0,30.0,2,56131.48,4946.623333333334,0,4,10,4.0,13,12.0,10.1,2.0
3315,0x2e63,0,30.0,2,56131.48,4946.623333333334,0,4,10,4.0,15,9.0,10.1,2.0
3316,0x2e64,0,30.0,2,56131.48,4946.623333333334,0,4,10,4.0,15,10.0,15.1,2.0
3318,0x2e66,1,30.0,2,56131.48,4946.623333333334,0,4,10,4.0,15,6.0,10.1,2.0
3320,0x2e68,0,31.0,2,56131.48,4946.623333333334,0,4,10,4.0,15,6.0,11.1,3.0
3321,0x2e69,1,31.0,2,56131.48,4946.623333333334,0,4,10,4.0,15,6.0,10.1,3.0
3323,0x2e6f,1,24.0,11,57439.12,4586.593333333333,4,6,6,4.0,11,11.0,8.26,0.0
3324,0x2e70,1,24.0,11,57439.12,4586.593333333333,4,6,6,4.0,6,9.0,6.26,0.0
3325,0x2e71,1,24.0,11,57439.12,4586.593333333333,4,6,6,4.0,11,9.0,6.26,0.0
3326,0x2e72,1,24.0,11,57439.12,4586.593333333333,4,6,6,4.0,11,14.0,6.26,4.0
3327,0x2e73,1,24.0,11,57439.12,4586.593333333333,4,6,6,4.0,11,6.0,6.26,4.0
3328,0x2e75,0,24.0,11,57439.12,4586.593333333333,4,6,6,4.0,10,14.0,9.41,4.0
3329,0x2e7a,1,35.0,1,39944.67,3328.7225,4,3,7,1.0,0,2.0,8.34,1.0
3330,0x2e7b,1,35.0,1,39944.67,3318.7225,4,3,7,1.0,0,-1.0,8.34,1.0
3331,0x2e7c,1,35.0,1,39944.67,3318.7225,4,3,7,1.0,0,0.0,2.34,1.0
3333,0x2e80,1,36.0,1,39944.67,3318.7225,4,3,7,1.0,1,0.0,8.34,1.0
3336,0x2e87,1,35.0,7,32485.42,2451.1183333333333,3,6,7,0.0,17,13.0,0.92,2.0
3337,0x2e88,1,35.0,7,32485.42,2451.1183333333333,3,6,7,0.0,17,15.0,0.92,2.0
3338,0x2e89,0,36.0,7,32485.42,2451.1183333333333,3,6,7,0.0,12,16.0,0.92,2.0
3339,0x2e8a,1,36.0,7,32485.42,2451.1183333333333,3,6,7,0.0,17,13.0,0.92,2.0
3340,0x2e8b,0,36.0,7,32485.42,2451.1183333333333,3,6,7,0.0,17,13.0,5.92,2.0
3341,0x2e8d,1,36.0,7,32485.42,2451.1183333333333,3,6,7,0.0,17,14.0,0.92,2.0
3342,0x2e92,1,15.0,15,70286.6,5718.216666666667,7,10,25,6.0,18,19.0,8.72,7.0
3343,0x2e93,0,15.0,15,70286.6,5718.216666666667,7,10,25,6.0,15,20.0,8.72,7.0
3344,0x2e95,0,15.0,15,70286.6,5718.216666666667,7,10,25,6.0,18,20.0,8.72,7.0
3345,0x2e96,1,15.0,15,70286.6,5718.216666666667,7,10,25,6.0,20,19.0,2.7200000000000006,7.0
3347,0x2e98,0,15.0,15,70286.6,5718.216666666667,7,10,25,6.0,18,19.0,8.72,7.0
3348,0x2e99,0,16.0,15,70286.6,5857.216666666667,7,10,25,6.0,18,19.0,8.72,7.0
3349,0x2e9e,1,33.0,6,16808.32,1276.6933333333334,0,7,10,2.0,15,14.0,1.67,3.0
3351,0x2ea0,1,33.0,6,16808.32,1276.6933333333334,0,7,10,2.0,15,5.0,1.67,3.0
3352,0x2ea1,1,33.0,6,16808.32,1276.6933333333334,0,7,10,2.0,16,1.0,-1.33,3.0
3353,0x2ea2,1,34.0,6,16808.32,1276.6933333333334,0,7,10,2.0,15,6.0,1.67,3.0
3354,0x2ea3,1,34.0,12,16808.32,1276.6933333333334,0,7,10,2.0,12,3.0,1.67,3.0
3358,0x2eab,1,30.0,9,72116.25,5886.6875,4,7,9,2.0,22,13.0,5.06,3.0
3359,0x2ead,1,30.0,9,72116.25,5886.6875,4,7,9,2.0,22,13.0,11.06,8.0
3360,0x2eae,1,30.0,9,72116.25,5886.6875,4,7,9,2.0,22,13.0,5.06,8.0
3361,0x2eaf,1,30.0,9,72116.25,5886.6875,4,7,9,2.0,22,12.0,5.06,8.0
3362,0x2eb0,1,30.0,9,72116.25,6009.6875,4,7,9,2.0,22,13.0,10.06,8.0
3364,0x2eb6,0,27.0,0,35823.96,2937.33,6,8,22,5.0,39,17.0,7.35,8.0
3365,0x2eb8,0,27.0,0,35823.96,2937.33,6,8,22,5.0,34,20.0,7.35,8.0
3366,0x2eb9,0,27.0,0,35823.96,2937.33,6,8,22,5.0,39,19.0,7.35,8.0
3368,0x2ebb,1,27.0,0,35823.96,2937.33,6,8,22,5.0,39,14.0,7.35,8.0
3370,0x2ec3,1,50.0,6,140390.32,11888.193333333336,5,2,4,3.0,3,0.0,4.67,2.0
3372,0x2ec5,1,50.0,6,140390.32,11888.193333333336,5,2,4,3.0,1,-3.0,4.67,6.0
3374,0x2ec7,1,50.0,6,140390.32,11888.193333333336,5,2,4,3.0,4,0.0,4.67,6.0
3375,0x2ec9,1,50.0,6,140390.32,11888.193333333336,5,2,4,3.0,3,0.0,4.67,6.0
3376,0x2ece,1,27.0,7,25198.19,2347.8491666666664,3,6,19,3.0,29,9.0,5.83,6.0
3377,0x2ecf,1,27.0,7,25198.19,2347.8491666666664,3,6,19,3.0,24,6.0,9.41,4.0
3379,0x2ed2,1,27.0,12,25198.19,2347.8491666666664,3,6,19,3.0,29,14.0,5.83,4.0
3380,0x2ed3,1,27.0,7,25198.19,2347.8491666666664,3,6,19,3.0,29,9.0,5.83,7.0
3381,0x2ed4,0,27.0,7,25198.19,2099.8491666666664,3,6,19,3.0,29,9.0,5.83,7.0
3383,0x2ee7,0,15.0,11,15531.09,1133.2575,8,5,22,5.0,20,20.0,7.26,6.0
3384,0x2ee8,0,15.0,11,15531.09,1133.2575,8,5,22,5.0,20,17.0,2.26,6.0
3385,0x2ee9,1,15.0,11,15531.09,1133.2575,8,5,22,5.0,20,22.0,7.26,6.0
3387,0x2eeb,0,15.0,11,15531.09,1133.2575,8,5,22,5.0,20,20.0,7.26,6.0
3388,0x2eec,0,15.0,11,15531.09,1133.2575,8,5,22,5.0,20,17.0,7.26,6.0
3389,0x2ef2,0,18.0,5,81935.42,6867.951666666668,5,4,9,1.0,5,12.0,10.36,2.0
3390,0x2ef3,0,18.0,5,81935.42,6867.951666666668,5,4,9,1.0,6,12.0,10.36,2.0
3391,0x2ef4,0,18.0,5,81935.42,6867.951666666668,5,4,9,1.0,5,12.0,10.36,2.0
3392,0x2ef5,1,18.0,5,81935.42,6867.951666666668,5,4,9,1.0,3,12.0,10.36,2.0
3393,0x2ef6,0,18.0,5,81935.42,6867.951666666668,5,4,9,1.0,5,15.0,9.41,2.0
3395,0x2ef8,1,18.0,5,81935.42,6867.951666666668,5,4,9,1.0,5,12.0,10.36,2.0
3396,0x2ef9,1,18.0,5,81935.42,6867.951666666668,5,4,9,1.0,5,12.0,5.359999999999999,7.0
3397,0x2efe,1,17.0,7,14675.83,1330.9858333333334,6,3,12,7.0,27,8.0,12.12,4.0
3399,0x2f00,1,17.0,7,14675.83,1222.9858333333334,6,3,12,7.0,27,5.0,5.119999999999999,4.0
3400,0x2f01,1,17.0,7,14675.83,1330.9858333333334,6,3,12,7.0,27,8.0,12.12,4.0
3401,0x2f02,1,17.0,7,14675.83,1330.9858333333334,6,3,12,7.0,27,8.0,12.12,6.0
3402,0x2f03,1,17.0,7,14675.83,1222.9858333333334,6,3,12,7.0,27,7.0,17.119999999999994,6.0
3403,0x2f04,1,17.0,7,14675.83,1330.9858333333334,6,3,12,7.0,27,8.0,12.12,6.0
3404,0x2f05,1,17.0,7,14675.83,1330.9858333333334,6,3,12,7.0,27,14.0,12.12,6.0
