,ID,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,y
2793,0x2a8b,24.0,6,24195.37,1946.2808333333328,7,7,19,1.0,7,16.0,19.96,4.0,1
2794,0x2a8c,25.0,6,24195.37,1946.2808333333328,7,7,19,1.0,7,16.0,21.96,4.0,1
2796,0x2a8e,25.0,6,24195.37,1946.2808333333328,7,7,19,1.0,7,16.0,19.96,9.0,1
2798,0x2a91,25.0,6,24195.37,1946.2808333333328,7,7,19,1.0,7,16.0,20.96,9.0,1
2799,0x2a96,20.0,13,78139.42,6315.618333333333,3,5,1,0.0,15,-1.0,3.26,4.0,2
2801,0x2a98,20.0,13,78139.42,6315.618333333333,3,5,1,0.0,14,2.0,3.26,4.0,2
2802,0x2a99,20.0,13,78139.42,6315.618333333333,3,5,1,0.0,14,2.0,3.26,4.0,2
2803,0x2a9a,20.0,13,78139.42,6315.618333333333,3,5,1,0.0,14,14.0,9.41,4.0,2
2804,0x2a9b,20.0,13,78139.42,6315.618333333333,3,5,1,0.0,14,0.0,3.26,4.0,2
2805,0x2a9c,20.0,13,78139.42,6315.618333333333,3,5,1,0.0,14,1.0,-0.7400000000000002,4.0,2
2807,0x2aa3,18.0,5,7106.15,592.1791666666667,6,5,29,3.0,41,21.0,-2.34,7.0,0
2808,0x2aa4,18.0,5,7106.15,592.1791666666667,6,5,29,3.0,41,21.0,9.41,7.0,0
2809,0x2aa6,18.0,5,7106.15,592.1791666666667,6,5,29,3.0,41,21.0,3.66,7.0,0
2810,0x2aa7,18.0,5,7106.15,592.1791666666667,6,5,29,3.0,41,22.0,-0.3399999999999998,7.0,0
2811,0x2aa8,18.0,5,7106.15,592.1791666666667,6,5,29,3.0,36,21.0,3.66,7.0,0
2812,0x2aa9,18.0,5,7106.15,592.1791666666667,6,5,29,3.0,41,21.0,3.66,7.0,0
2814,0x2aaf,38.0,3,20193.59,1400.799166666667,3,3,8,5.0,21,12.0,11.42,6.0,1
2815,0x2ab1,38.0,12,20193.59,1682.799166666667,3,3,8,5.0,18,12.0,11.42,6.0,1
2816,0x2ab2,38.0,3,20193.59,1400.799166666667,3,3,8,5.0,21,12.0,11.42,6.0,1
2817,0x2ab3,38.0,3,20193.59,1682.799166666667,3,3,8,5.0,21,12.0,11.42,6.0,1
2818,0x2ab4,38.0,3,20193.59,1400.799166666667,3,3,8,5.0,21,12.0,11.42,6.0,1
2819,0x2ab5,38.0,3,20193.59,1400.799166666667,3,3,8,5.0,21,12.0,9.42,6.0,1
2820,0x2aba,31.0,15,62545.59,5212.1325,3,6,7,4.0,27,8.0,9.37,8.0,1
2821,0x2abb,31.0,15,62545.59,5133.1325,3,6,7,4.0,27,10.0,9.37,8.0,1
2822,0x2abc,31.0,15,62545.59,5133.1325,3,6,7,4.0,27,10.0,7.369999999999999,8.0,1
2823,0x2abd,31.0,15,62545.59,5133.1325,3,6,7,4.0,27,10.0,9.37,8.0,0
2824,0x2abe,31.0,15,62545.59,5133.1325,3,6,7,4.0,27,10.0,9.37,8.0,0
2825,0x2abf,31.0,15,62545.59,5212.1325,3,6,7,4.0,27,9.0,9.37,8.0,0
2826,0x2ac0,31.0,15,62545.59,5133.1325,3,6,7,4.0,27,10.0,9.37,8.0,1
2828,0x2ac6,55.0,1,32011.89,2806.6575,2,6,4,3.0,17,9.0,2.1,1.0,0
2829,0x2ac7,56.0,1,32011.89,2806.6575,2,6,4,3.0,12,9.0,2.1,1.0,0
2831,0x2ac9,56.0,1,32011.89,2806.6575,2,6,4,3.0,12,9.0,2.1,1.0,0
2832,0x2aca,56.0,1,32011.89,2667.6575,2,6,4,3.0,12,12.0,2.1,1.0,0
2834,0x2acc,56.0,1,32011.89,2667.6575,2,6,4,3.0,12,14.0,2.1,1.0,0
2836,0x2ad3,33.0,6,42399.03,3572.2525,7,5,31,7.0,6,12.0,9.69,12.0,0
2837,0x2ad4,33.0,6,42399.03,3572.2525,7,5,31,7.0,6,12.0,9.69,12.0,1
2839,0x2ad7,34.0,6,42399.03,3572.2525,7,5,31,7.0,6,12.0,9.69,17.0,0
2842,0x2ade,30.0,9,23679.61,2266.300833333333,8,5,15,0.0,25,20.0,4.74,3.0,1
2843,0x2adf,30.0,9,23679.61,1973.3008333333332,8,5,15,0.0,29,18.0,10.74,3.0,1
2844,0x2ae0,30.0,9,23679.61,2266.300833333333,8,5,15,0.0,29,18.0,4.74,3.0,1
2845,0x2ae1,30.0,9,23679.61,2266.300833333333,8,5,15,0.0,29,18.0,4.74,3.0,1
2847,0x2ae4,30.0,9,23679.61,2266.300833333333,8,5,15,0.0,29,18.0,4.74,3.0,1
2848,0x2ae5,30.0,9,23679.61,2266.300833333333,8,5,15,0.0,29,18.0,4.74,4.0,1
2849,0x2af6,26.0,12,62846.31,5393.1925,9,8,20,7.0,41,20.0,1.79,10.0,1
2850,0x2af8,26.0,8,62846.31,5393.1925,9,8,20,7.0,40,18.0,1.79,10.0,0
2851,0x2af9,26.0,8,62846.31,5393.1925,9,8,20,7.0,40,18.0,1.79,10.0,0
2852,0x2afa,26.0,8,62846.31,5393.1925,9,8,20,7.0,40,18.0,4.79,10.0,0
2854,0x2afd,26.0,8,62846.31,5393.1925,9,8,20,7.0,40,18.0,1.79,10.0,0
2855,0x2b02,31.0,10,59438.91,4953.2425,6,7,33,9.0,38,25.0,5.35,9.0,0
2856,0x2b03,31.0,10,59438.91,5086.2425,6,7,33,9.0,38,24.0,-1.6500000000000004,9.0,0
2857,0x2b04,31.0,10,59438.91,5086.2425,6,7,33,9.0,38,14.0,0.3499999999999996,9.0,0
2858,0x2b05,31.0,10,59438.91,5086.2425,6,7,33,9.0,38,22.0,5.35,9.0,1
2859,0x2b06,31.0,10,59438.91,5086.2425,6,7,33,9.0,38,24.0,5.35,9.0,1
2863,0x2b0e,36.0,9,69870.88,6020.573333333334,3,6,7,3.0,26,20.0,9.41,6.0,1
2864,0x2b0f,36.0,9,69870.88,6020.573333333334,3,6,7,3.0,24,20.0,15.26,6.0,1
2865,0x2b11,36.0,9,69870.88,6020.573333333334,3,6,7,3.0,26,23.0,8.26,6.0,2
2866,0x2b12,36.0,9,69870.88,6020.573333333334,3,6,7,3.0,26,18.0,8.26,6.0,2
2868,0x2b14,36.0,9,69870.88,6020.573333333334,3,6,7,3.0,24,14.0,8.26,6.0,1
2870,0x2b1b,17.0,1,76257.52,6383.793333333334,7,9,24,9.0,48,16.0,22.04,7.0,0
2871,0x2b1c,17.0,1,76257.52,6383.793333333334,7,9,24,9.0,48,22.0,20.04,7.0,0
2873,0x2b1e,17.0,1,76257.52,6383.793333333334,7,9,24,9.0,53,20.0,20.04,7.0,0
2874,0x2b1f,17.0,1,76257.52,6383.793333333334,7,9,24,9.0,48,19.0,20.04,7.0,0
2876,0x2b26,32.0,12,74450.88,6139.240000000002,6,4,19,3.0,5,22.0,16.85,8.0,1
2877,0x2b28,32.0,13,74450.88,6204.240000000001,6,4,19,3.0,5,17.0,16.85,8.0,1
2878,0x2b29,33.0,13,74450.88,6204.240000000001,6,4,19,3.0,5,20.0,15.85,12.0,1
2879,0x2b2a,33.0,13,74450.88,6139.240000000002,6,4,19,3.0,5,20.0,16.85,6.0,1
2880,0x2b2b,33.0,13,74450.88,6139.240000000002,6,4,19,3.0,5,18.0,22.85,12.0,1
2881,0x2b2c,33.0,13,74450.88,6204.240000000001,6,4,19,3.0,6,20.0,16.85,12.0,1
2882,0x2b2d,33.0,13,74450.88,6204.240000000001,6,4,19,3.0,4,20.0,16.85,12.0,1
2883,0x2b33,31.0,5,146866.76,12108.896666666667,4,6,14,3.0,21,18.0,1.78,1.0,1
2884,0x2b34,31.0,5,146866.76,12108.896666666667,4,6,14,3.0,22,18.0,1.78,3.0,1
2885,0x2b35,31.0,5,146866.76,12108.896666666667,4,6,14,3.0,20,18.0,3.78,3.0,0
2886,0x2b36,31.0,5,146866.76,12108.896666666667,4,6,14,3.0,26,18.0,1.78,3.0,0
2887,0x2b38,32.0,5,146866.76,12108.896666666667,4,6,14,3.0,22,18.0,1.78,3.0,1
2888,0x2b3e,41.0,7,20914.44,1800.87,6,7,21,9.0,51,18.0,0.98,12.0,1
2889,0x2b3f,41.0,7,20914.44,1800.87,6,7,21,9.0,47,18.0,0.98,12.0,0
2890,0x2b41,41.0,7,20914.44,1800.87,6,7,21,9.0,51,18.0,0.98,12.0,0
2891,0x2b43,41.0,7,20914.44,1800.87,6,7,21,9.0,51,18.0,0.98,16.0,1
2892,0x2b44,41.0,7,20914.44,1800.87,6,7,21,9.0,51,18.0,-0.02,16.0,0
2893,0x2b4a,22.0,4,18936.55,1723.0458333333331,8,6,25,7.0,25,18.0,19.7,7.0,1
2894,0x2b4b,22.0,4,18936.55,1723.0458333333331,8,6,25,7.0,32,18.0,19.7,7.0,1
2896,0x2b4d,22.0,4,18936.55,1723.0458333333331,8,6,25,7.0,27,18.0,20.7,7.0,1
2897,0x2b4e,22.0,4,18936.55,1723.0458333333331,8,6,25,7.0,27,18.0,19.7,7.0,1
2898,0x2b4f,22.0,4,18936.55,1723.0458333333331,8,6,25,7.0,27,18.0,19.7,7.0,1
2901,0x2b56,29.0,0,61476.93000000001,4940.0775,6,6,22,5.0,40,21.0,7.82,9.0,0
2905,0x2b5a,30.0,0,61476.93000000001,5123.0775,6,6,22,5.0,34,24.0,7.82,14.0,0
2906,0x2b5d,30.0,0,61476.93000000001,4940.0775,6,6,22,5.0,35,24.0,7.82,14.0,1
2907,0x2b62,23.0,15,16198.305,1089.85875,4,7,4,2.0,12,5.0,11.9,0.0,2
2909,0x2b64,24.0,15,16198.305,1089.85875,4,7,4,2.0,17,5.0,11.9,0.0,2
2910,0x2b65,24.0,15,16198.305,1089.85875,4,7,4,2.0,10,5.0,4.9,0.0,1
2911,0x2b66,24.0,15,16198.305,1349.85875,4,7,4,2.0,12,5.0,11.9,0.0,1
2912,0x2b67,24.0,15,16198.305,1349.85875,4,7,4,2.0,12,5.0,11.9,0.0,1
2915,0x2b6e,22.0,9,20938.03,1896.835833333333,6,9,23,5.0,19,16.0,0.84,9.0,0
2916,0x2b6f,23.0,9,20938.03,1896.835833333333,6,9,23,5.0,16,18.0,0.84,9.0,0
2917,0x2b70,23.0,9,20938.03,1896.835833333333,6,9,23,5.0,16,18.0,2.84,9.0,0
2919,0x2b72,23.0,12,20938.03,1896.835833333333,6,9,23,5.0,16,18.0,0.84,9.0,0
2920,0x2b73,23.0,9,20938.03,1896.835833333333,6,9,23,5.0,16,18.0,0.84,11.0,0
2921,0x2b74,23.0,9,20938.03,1896.835833333333,6,9,23,5.0,19,14.0,-2.16,11.0,1
2922,0x2b75,23.0,9,20938.03,1896.835833333333,6,9,23,5.0,12,15.0,-2.16,11.0,1
2923,0x2b7a,24.0,12,21364.2,1728.35,3,3,17,1.0,6,16.0,9.1,6.0,1
2924,0x2b7b,24.0,7,21364.2,1728.35,3,3,17,1.0,9,16.0,9.1,6.0,1
2925,0x2b7c,24.0,7,21364.2,1728.35,3,3,17,1.0,9,16.0,9.1,6.0,1
2926,0x2b7d,24.0,7,21364.2,1728.35,3,3,17,1.0,9,16.0,9.1,6.0,1
2929,0x2b81,24.0,7,21364.2,1728.35,3,3,17,1.0,9,15.0,9.1,6.0,1
2931,0x2b87,33.0,7,96826.96,7933.913333333334,8,5,7,0.0,13,19.0,8.76,3.0,1
2932,0x2b88,33.0,7,96826.96,8068.913333333334,8,5,7,0.0,13,19.0,8.76,3.0,1
2933,0x2b89,33.0,7,96826.96,7933.913333333334,8,5,7,0.0,13,19.0,8.76,5.0,1
2934,0x2b8a,33.0,7,96826.96,7933.913333333334,8,5,7,0.0,16,19.0,8.76,5.0,1
2935,0x2b8b,33.0,7,96826.96,8068.913333333334,8,5,7,0.0,13,20.0,8.76,5.0,1
2936,0x2b8c,34.0,7,96826.96,7933.913333333334,8,5,7,0.0,9,19.0,6.76,5.0,1
2938,0x2b92,44.0,5,16808.35,1188.6958333333332,8,6,11,7.0,8,14.0,17.51,5.0,1
2939,0x2b93,44.0,5,16808.35,1188.6958333333332,8,6,11,7.0,8,16.0,17.51,5.0,1
2940,0x2b94,44.0,5,16808.35,1400.6958333333332,8,6,11,7.0,8,16.0,17.51,5.0,1
2941,0x2b95,44.0,5,16808.35,1188.6958333333332,8,6,11,7.0,13,16.0,17.51,5.0,1
2942,0x2b96,44.0,5,16808.35,1188.6958333333332,8,6,11,7.0,4,16.0,15.510000000000002,5.0,1
2943,0x2b97,44.0,12,16808.35,1400.6958333333332,8,6,11,7.0,10,16.0,17.51,6.0,1
2945,0x2b99,44.0,5,16808.35,1188.6958333333332,8,6,11,7.0,8,16.0,21.51,5.0,0
2946,0x2baa,52.0,11,128279.16,10966.93,2,6,2,0.0,7,14.0,5.869999999999999,4.0,2
2947,0x2bad,52.0,11,128279.16,10966.93,2,6,2,0.0,7,14.0,10.87,4.0,1
2948,0x2bae,52.0,11,128279.16,10966.93,2,6,2,0.0,7,4.0,10.87,7.0,2
2949,0x2baf,52.0,11,128279.16,10966.93,2,6,2,0.0,3,7.0,10.87,7.0,2
2950,0x2bb0,52.0,11,128279.16,10966.93,2,6,2,0.0,7,9.0,10.87,7.0,1
2951,0x2bb1,52.0,11,128279.16,10966.93,2,6,2,0.0,7,9.0,10.87,7.0,1
2952,0x2bb6,24.0,7,53908.41,4456.3675,9,5,17,5.0,39,14.0,25.07,8.0,0
2953,0x2bb7,24.0,7,53908.41,4456.3675,9,5,17,5.0,44,21.0,9.41,8.0,0
2954,0x2bb8,24.0,7,53908.41,4456.3675,9,5,17,5.0,34,21.0,25.07,8.0,0
2955,0x2bba,24.0,7,53908.41,4492.3675,9,5,17,5.0,39,19.0,25.07,8.0,0
2956,0x2bbb,24.0,7,53908.41,4456.3675,9,5,17,5.0,36,19.0,25.07,8.0,0
2957,0x2bbc,24.0,7,53908.41,4492.3675,9,5,17,5.0,39,21.0,25.07,11.0,0
2958,0x2bbd,25.0,7,53908.41,4456.3675,9,5,17,5.0,39,24.0,25.07,11.0,0
2959,0x2bce,38.0,8,83355.33,7208.2775,6,4,8,2.0,12,14.0,8.07,2.0,1
2960,0x2bcf,38.0,8,83355.33,7208.2775,6,4,8,2.0,11,15.0,8.07,2.0,1
2961,0x2bd1,38.0,8,83355.33,7208.2775,6,4,8,2.0,11,16.0,8.07,4.0,2
2963,0x2bd3,38.0,8,83355.33,7208.2775,6,4,8,2.0,11,14.0,8.07,4.0,2
2964,0x2bd5,39.0,8,83355.33,7208.2775,6,4,8,2.0,11,15.0,10.07,4.0,1
2965,0x2bdb,43.0,10,11646.19,819.5158333333335,6,3,14,2.0,14,20.0,9.33,6.0,1
2966,0x2bdd,43.0,10,11646.19,819.5158333333335,6,3,14,2.0,14,23.0,9.33,6.0,2
2967,0x2bde,43.0,10,11646.19,819.5158333333335,6,3,14,2.0,18,20.0,9.33,6.0,2
2969,0x2be0,44.0,10,11646.19,819.5158333333335,6,3,14,2.0,14,20.0,9.33,6.0,1
2970,0x2be1,44.0,10,11646.19,819.5158333333335,6,3,14,2.0,14,20.0,5.33,6.0,1
2971,0x2be6,45.0,15,69577.92,5882.16,5,6,3,3.0,16,5.0,4.529999999999999,1.0,0
2972,0x2be7,45.0,15,69577.92,5882.16,5,6,3,3.0,15,7.0,8.53,1.0,0
2974,0x2be9,45.0,12,69577.92,5882.16,5,6,3,3.0,16,5.0,4.529999999999999,1.0,1
2975,0x2bea,45.0,15,69577.92,5882.16,5,6,3,3.0,18,6.0,8.53,1.0,1
2976,0x2beb,45.0,15,69577.92,5882.16,5,6,3,3.0,13,7.0,8.53,6.0,1
2980,0x2bf4,36.0,12,25621.01,1837.0841666666663,3,7,3,2.0,11,8.0,-5.63,2.0,2
2981,0x2bf5,36.0,2,25621.01,1837.0841666666663,3,7,3,2.0,16,9.0,9.41,2.0,2
2982,0x2bf6,36.0,2,25621.01,1837.0841666666663,3,7,3,2.0,14,8.0,3.37,2.0,2
2983,0x2bf7,36.0,2,25621.01,1837.0841666666663,3,7,3,2.0,14,9.0,1.37,2.0,2
2985,0x2bf9,37.0,2,25621.01,1837.0841666666663,3,7,3,2.0,14,10.0,6.37,2.0,1
2986,0x2c0a,45.0,7,42947.49,3470.9575,4,7,15,2.0,10,20.0,18.38,7.0,0
2987,0x2c0b,45.0,7,42947.49,3470.9575,4,7,15,2.0,8,17.0,18.38,7.0,1
2988,0x2c0c,45.0,7,42947.49,3470.9575,4,7,15,2.0,15,20.0,18.38,7.0,0
2989,0x2c0d,45.0,7,42947.49,3470.9575,4,7,15,2.0,13,23.0,18.38,7.0,0
2990,0x2c0e,45.0,7,42947.49,3470.9575,4,7,15,2.0,6,20.0,18.38,7.0,0
2991,0x2c0f,45.0,7,42947.49,3578.9575,4,7,15,2.0,10,19.0,18.38,7.0,0
2992,0x2c10,45.0,7,42947.49,3470.9575,4,7,15,2.0,10,14.0,18.38,12.0,1
2993,0x2c11,45.0,7,42947.49,3470.9575,4,7,15,2.0,15,20.0,18.38,12.0,1
2995,0x2c17,16.0,13,49023.60000000001,4085.300000000001,5,6,28,6.0,13,13.0,9.64,6.0,0
2997,0x2c19,17.0,13,49023.60000000001,3935.300000000001,5,6,28,6.0,10,18.0,9.64,6.0,0
2998,0x2c1a,17.0,13,49023.60000000001,3935.300000000001,5,6,28,6.0,13,12.0,7.6400000000000015,6.0,0
2999,0x2c1b,17.0,13,49023.60000000001,3935.300000000001,5,6,28,6.0,11,15.0,9.64,6.0,1
3000,0x2c1d,17.0,13,49023.60000000001,3935.300000000001,5,6,28,6.0,13,15.0,9.64,6.0,0
3001,0x2c22,37.0,5,60263.43000000001,5242.9525,10,5,20,5.0,35,27.0,17.71,11.0,0
3002,0x2c23,37.0,5,60263.43000000001,5242.9525,10,5,20,5.0,40,25.0,10.71,11.0,0
3003,0x2c24,37.0,5,60263.43000000001,5242.9525,10,5,20,5.0,40,26.0,17.71,14.0,0
3005,0x2c27,37.0,5,60263.43000000001,5242.9525,10,5,20,5.0,40,25.0,11.71,14.0,0
3007,0x2c2e,37.0,14,44036.97,3884.7475,2,3,11,4.0,15,3.0,7.77,1.0,1
3008,0x2c2f,37.0,14,44036.97,3884.7475,2,3,11,4.0,15,4.0,7.77,1.0,1
3009,0x2c30,37.0,14,44036.97,3884.7475,2,3,11,4.0,15,3.0,0.7699999999999996,4.0,1
3010,0x2c31,37.0,14,44036.97,3884.7475,2,3,11,4.0,17,3.0,7.77,4.0,0
3011,0x2c32,37.0,14,44036.97,3884.7475,2,3,11,4.0,15,3.0,7.77,4.0,1
3012,0x2c33,37.0,14,44036.97,3669.7475,2,3,11,4.0,15,4.0,7.77,4.0,0
3013,0x2c34,37.0,14,44036.97,3884.7475,2,3,11,4.0,15,4.0,6.77,4.0,0
3015,0x2c3a,18.0,12,12681.45,1191.7875,6,7,15,0.0,13,16.0,9.49,1.0,1
3016,0x2c3c,18.0,12,12681.45,1191.7875,6,7,15,0.0,13,17.0,9.49,1.0,1
3017,0x2c3d,18.0,2,12681.45,1191.7875,6,7,15,0.0,13,17.0,9.49,1.0,1
3018,0x2c3e,18.0,2,12681.45,1191.7875,6,7,15,0.0,10,13.0,9.49,2.0,1
3019,0x2c3f,19.0,2,12681.45,1056.7875,6,7,15,0.0,13,16.0,9.49,2.0,1
3020,0x2c41,19.0,2,12681.45,1191.7875,6,7,15,0.0,13,16.0,9.49,2.0,0
3021,0x2c47,30.0,5,16568.425,1550.7020833333331,5,3,18,1.0,14,8.0,3.56,4.0,1
3022,0x2c48,30.0,12,16568.425,1550.7020833333331,5,3,18,1.0,12,8.0,3.56,4.0,1
3023,0x2c49,30.0,5,16568.425,1550.7020833333331,5,3,18,1.0,14,8.0,3.56,4.0,1
3025,0x2c4c,30.0,5,16568.425,1550.7020833333331,5,3,18,1.0,14,8.0,3.56,5.0,1
3026,0x2c52,29.0,12,14952.03,1445.0025,10,8,22,9.0,19,28.0,17.2,10.0,0
3027,0x2c53,29.0,15,14952.03,1246.0025,10,8,22,9.0,19,28.0,23.2,10.0,0
3028,0x2c54,29.0,15,14952.03,1445.0025,10,8,22,9.0,19,25.0,17.2,10.0,0
3029,0x2c55,29.0,15,14952.03,1445.0025,10,8,22,9.0,19,27.0,12.2,10.0,1
3030,0x2c56,30.0,15,14952.03,1445.0025,10,8,22,9.0,19,26.0,17.2,10.0,1
3033,0x2c5e,15.0,9,101500.92,8656.41,4,6,14,2.0,32,18.0,10.37,5.0,1
3034,0x2c5f,15.0,9,101500.92,8656.41,4,6,14,2.0,28,18.0,10.37,5.0,1
3035,0x2c60,15.0,9,101500.92,8458.41,4,6,14,2.0,29,18.0,10.37,5.0,1
3036,0x2c62,15.0,9,101500.92,8656.41,4,6,14,2.0,29,14.0,10.37,6.0,0
3037,0x2c63,15.0,9,101500.92,8458.41,4,6,14,2.0,29,18.0,10.37,6.0,0
3038,0x2c64,15.0,9,101500.92,8656.41,4,6,14,2.0,29,16.0,10.37,6.0,0
3040,0x2c76,46.0,5,36591.25,3115.270833333333,7,5,5,4.0,17,10.0,7.12,3.0,1
3041,0x2c77,46.0,5,36591.25,3115.270833333333,7,5,5,4.0,19,10.0,7.12,3.0,1
3042,0x2c78,46.0,5,36591.25,3115.270833333333,7,5,5,4.0,17,10.0,7.12,3.0,1
3043,0x2c79,46.0,12,36591.25,3115.270833333333,7,5,5,4.0,17,13.0,7.12,3.0,1
3044,0x2c7d,47.0,5,36591.25,3049.270833333333,7,5,5,4.0,17,10.0,7.12,5.0,1
3047,0x2c84,51.0,10,47280.76,3713.063333333334,5,3,17,0.0,7,20.0,11.91,3.0,1
3048,0x2c85,51.0,10,47280.76,3713.063333333334,5,3,17,0.0,12,20.0,12.91,3.0,1
3049,0x2c86,51.0,10,47280.76,3713.063333333334,5,3,17,0.0,12,14.0,11.91,3.0,1
3050,0x2c88,51.0,12,47280.76,3713.063333333334,5,3,17,0.0,12,20.0,11.91,3.0,1
3052,0x2c8e,38.0,12,108161.7,9151.475,5,6,1,2.0,24,14.0,6.16,2.0,2
3053,0x2c8f,38.0,3,108161.7,9013.475,5,6,1,2.0,27,13.0,6.16,4.0,2
3054,0x2c90,38.0,3,108161.7,9151.475,5,6,1,2.0,27,13.0,6.16,4.0,2
3057,0x2c93,38.0,3,108161.7,9013.475,5,6,1,2.0,27,12.0,6.16,4.0,1
3058,0x2c94,39.0,3,108161.7,9151.475,5,6,1,2.0,27,15.0,6.16,4.0,2
3059,0x2c95,39.0,3,108161.7,9013.475,5,6,1,2.0,29,13.0,6.16,4.0,2
3061,0x2ca7,30.0,12,41977.78,3362.148333333333,7,9,31,6.0,16,27.0,16.89,11.0,1
3062,0x2ca8,30.0,5,41977.78,3362.148333333333,7,9,31,6.0,16,28.0,19.89,11.0,1
3063,0x2ca9,30.0,5,41977.78,3362.148333333333,7,9,31,6.0,13,25.0,19.89,11.0,1
3064,0x2caa,30.0,12,41977.78,3362.148333333333,7,9,31,6.0,16,22.0,13.89,11.0,1
3065,0x2cab,31.0,5,41977.78,3362.148333333333,7,9,31,6.0,16,25.0,19.89,11.0,1
3066,0x2cac,31.0,12,41977.78,3362.148333333333,7,9,31,6.0,16,25.0,22.89,6.0,1
3067,0x2cad,31.0,5,41977.78,3362.148333333333,7,9,31,6.0,16,25.0,19.89,11.0,1
3068,0x2cb2,24.0,9,11731.585,828.6320833333333,8,3,6,2.0,15,12.0,7.48,1.0,1
3069,0x2cb3,24.0,9,11731.585,828.6320833333333,8,3,6,2.0,11,9.0,7.48,2.0,1
3070,0x2cb4,24.0,9,11731.585,828.6320833333333,8,3,6,2.0,13,10.0,6.48,2.0,1
3071,0x2cb5,24.0,9,11731.585,828.6320833333333,8,3,6,2.0,15,10.0,7.48,2.0,1
3072,0x2cb6,24.0,9,11731.585,977.6320833333332,8,3,6,2.0,18,14.0,7.48,2.0,1
3073,0x2cb7,24.0,9,11731.585,977.6320833333332,8,3,6,2.0,11,10.0,7.48,2.0,1
3074,0x2cb8,24.0,9,11731.585,828.6320833333333,8,3,6,2.0,14,7.0,9.41,2.0,1
3075,0x2cb9,25.0,9,11731.585,977.6320833333332,8,3,6,2.0,18,14.0,7.48,2.0,1
3076,0x2cbf,37.0,11,88406.34,7113.195,2,7,12,4.0,15,0.0,9.06,2.0,1
3078,0x2cc1,37.0,11,88406.34,7113.195,2,7,12,4.0,15,-2.0,9.06,2.0,1
3080,0x2cc3,37.0,11,88406.34,7367.195,2,7,12,4.0,10,3.0,9.06,3.0,1
3081,0x2cc4,37.0,11,88406.34,7113.195,2,7,12,4.0,15,-1.0,9.06,3.0,1
3083,0x2ccb,29.0,2,36035.32,2910.943333333333,9,10,22,4.0,33,21.0,16.47,8.0,0
3084,0x2ccc,29.0,2,36035.32,2910.943333333333,9,10,22,4.0,36,18.0,16.47,8.0,0
3085,0x2ccd,29.0,2,36035.32,3002.943333333333,9,10,22,4.0,33,20.0,16.47,8.0,1
3086,0x2ccf,29.0,2,36035.32,2910.943333333333,9,10,22,4.0,33,21.0,16.47,8.0,1
3087,0x2cd0,29.0,2,36035.32,2910.943333333333,9,10,22,4.0,28,20.0,16.47,8.0,1
3088,0x2cd6,25.0,1,113383.13999999998,9321.595,1,4,6,4.0,4,3.0,3.4,0.0,2
3089,0x2cd7,25.0,1,113383.13999999998,9321.595,1,4,6,4.0,-1,3.0,3.4,0.0,1
3091,0x2cd9,25.0,1,113383.13999999998,9321.595,1,4,6,4.0,4,3.0,3.4,0.0,2
3092,0x2cda,25.0,1,113383.13999999998,9321.595,1,4,6,4.0,4,3.0,4.4,0.0,2
3093,0x2cdb,25.0,1,113383.13999999998,9321.595,1,4,6,4.0,4,3.0,3.4,0.0,2
3095,0x2cdd,25.0,1,113383.13999999998,9321.595,1,4,6,4.0,4,1.0,3.4,0.0,2
3096,0x2ce2,44.0,15,51552.60000000001,4296.050000000001,6,4,18,3.0,11,13.0,18.86,6.0,1
3097,0x2ce4,44.0,15,51552.60000000001,4296.050000000001,6,4,18,3.0,6,13.0,18.86,6.0,1
3098,0x2ce5,44.0,15,51552.60000000001,4413.05,6,4,18,3.0,11,13.0,14.86,6.0,1
3100,0x2ce7,45.0,15,51552.60000000001,4413.05,6,4,18,3.0,11,13.0,18.86,6.0,1
3101,0x2ce8,45.0,15,51552.60000000001,4413.05,6,4,18,3.0,11,13.0,18.86,6.0,1
3102,0x2ce9,45.0,15,51552.60000000001,4413.05,6,4,18,3.0,11,10.0,24.86,6.0,1
3103,0x2cee,36.0,2,39579.6,3206.3,6,5,10,6.0,19,13.0,17.69,5.0,1
3105,0x2cf0,36.0,2,39579.6,3206.3,6,5,10,6.0,19,13.0,17.69,5.0,1
3106,0x2cf1,36.0,2,39579.6,3206.3,6,5,10,6.0,19,12.0,17.69,5.0,0
3107,0x2cf2,36.0,2,39579.6,3206.3,6,5,10,6.0,19,13.0,17.69,5.0,0
3109,0x2cf5,36.0,2,39579.6,3298.3,6,5,10,6.0,19,13.0,17.69,5.0,1
3110,0x2cfa,27.0,15,41342.86,3419.238333333333,8,3,18,4.0,11,19.0,12.73,5.0,1
3111,0x2cfc,27.0,15,41342.86,3445.238333333333,8,3,18,4.0,11,19.0,12.73,5.0,1
3112,0x2cfd,27.0,15,41342.86,3336.5999525700604,8,3,18,4.0,11,21.0,12.73,8.0,1
3113,0x2cff,28.0,15,41342.86,3336.5999525700604,8,3,18,4.0,11,19.0,12.73,8.0,1
3114,0x2d00,28.0,15,41342.86,3336.5999525700604,8,3,18,4.0,11,20.0,12.73,8.0,1
3115,0x2d01,28.0,15,41342.86,3336.5999525700604,8,3,18,4.0,11,19.0,13.73,8.0,1
